Shipment_ID,Order_Date,Promised_Delivery_Date,Actual_Delivery_Date,Delay_Days,Delay_Status,On_Time_Flag,Origin_City,Origin_State,Origin_Region,Destination_City,Destination_State,Destination_Region,Route_ID,Distance_Miles,Warehouse_ID,Warehouse_City,Warehouse_State,Carrier,Ship_Mode,Product_Category,Product_Weight_kg,Order_Value,Shipping_Cost,Customer_Segment,Customer_ID,Weather_Condition,Traffic_Condition
SHP-2023-0315970,2023-11-13,2023-11-19,,,,,New York,NY,East,Portland,OR,West,RT-0139,2078,WH-006,Seattle,WA,UPS,Standard,Electronics,185.23,9232.86,71.62,B2B,CUST-02785,Clear,Severe
SHP-2023-0107714,2023-07-10,2023-07-17,,,,,Baltimore,MD,East,Miami,FL,South,RT-0192,1948,WH-001,Chicago,IL,FedEx,Ground,Automotive,138.31,2077.44,31.7,B2C,CUST-00770,Fog,Medium
SHP-2021-0053221,2021-01-22,2021-01-25,,,,,Minneapolis,MN,Central,Hartford,CT,East,RT-0018,1672,WH-010,Phoenix,AZ,UPS,Express,Automotive,447.93,9641.51,346.72,B2B,CUST-07003,Rain,Low
SHP-2022-0047935,2022-03-20,2022-03-28,,,,,Nashville,TN,South,Phoenix,AZ,West,RT-0146,996,WH-002,Dallas,TX,DHL,Standard,Furniture,62.03,8665.65,46.33,B2C,CUST-06671,Clear,Medium
SHP-2021-0056978,2021-12-19,2021-12-25,,,,,Dallas,TX,South,Phoenix,AZ,West,RT-0161,1666,WH-003,Los Angeles,CA,FedEx,Ground,Pharmaceuticals,365.28,1042.55,86.13,B2C,CUST-04375,Clear,Low
SHP-2023-0427915,2023-06-08,2023-06-10,,,,,Phoenix,AZ,West,Nashville,TN,South,RT-0139,442,WH-001,Chicago,IL,FedEx,Express,Automotive,206.5,14957.75,183.56,Government,CUST-01425,,Low
SHP-2021-0153319,2021-07-08,2021-07-10,,,,,New York,NY,East,Philadelphia,PA,East,RT-0131,1797,WH-010,Phoenix,AZ,FedEx,Air,Pharmaceuticals,436.2,3954.93,622.12,B2B,CUST-03213,Clear,
SHP-2021-0172152,2021-08-29,2021-09-08,,,,,Newark,NJ,East,Boston,MA,East,RT-0054,992,WH-008,Houston,TX,UPS,Standard,Industrial,474.77,7388.18,68.24,B2C,CUST-06503,Clear,Medium
SHP-2023-0228689,2023-04-25,2023-05-01,,,,,Los Angeles,CA,West,Dallas,TX,South,RT-0020,2307,WH-007,Philadelphia,PA,FedEx,Ground,Food & Beverage,479.62,3951.04,135.55,B2B,CUST-05785,Fog,Severe
SHP-2021-0203813,2021-08-10,2021-08-13,,,,,Detroit,MI,Central,Seattle,WA,West,RT-0108,1186,WH-005,Atlanta,GA,FedEx,Express,Industrial,394.69,11370.96,240.52,B2B,CUST-00238,Rain,Medium
SHP-2021-0273808,2021-05-08,2021-05-10,,,,,Newark,NJ,East,Kansas City,MO,Central,RT-0126,2738,WH-004,New York,NY,DHL,Air,Furniture,307.66,13596.39,480.44,B2C,CUST-04615,Clear,Medium
SHP-2021-0087617,2021-01-18,2021-01-23,,,,,Charlotte,NC,South,Hartford,CT,East,RT-0101,2527,WH-008,Houston,TX,USPS,Ground,Automotive,179.4,6385.81,84.14,B2B,CUST-07438,Clear,High
SHP-2023-0237316,2023-07-09,2023-07-12,,,,,Philadelphia,PA,East,Kansas City,MO,Central,RT-0087,2353,WH-008,Houston,TX,OnTrac,Express,Electronics,214.68,2979.49,193.98,B2B,CUST-04771,Clear,High
SHP-2024-0165492,2024-01-21,2024-01-23,,,,,Dallas,TX,South,Columbus,OH,Central,RT-0178,383,WH-010,Phoenix,AZ,OnTrac,Express,Apparel,443.18,4902.92,159.57,B2B,CUST-00883,Rain,High
SHP-2024-0106961,2024-04-01,2024-04-10,,,,,Hartford,CT,East,Chicago,IL,Central,RT-0002,2179,WH-003,Los Angeles,CA,DHL,Standard,Food & Beverage,4.38,10051.35,28.19,B2B,CUST-04714,Clear,High
SHP-2022-0270241,2022-08-30,2022-09-06,,,,,Portland,OR,West,Dallas,TX,South,RT-0021,848,WH-006,Seattle,WA,FedEx,Standard,Automotive,4.56,10671.61,18.04,B2C,CUST-07029,Rain,Medium
SHP-2024-0021404,2024-09-22,2024-09-27,,,,,Atlanta,GA,South,Detroit,MI,Central,RT-0146,2001,WH-008,Houston,TX,USPS,Ground,Furniture,364.18,5456.77,61.62,B2B,CUST-06703,Clear,Medium
SHP-2021-0158250,2021-12-01,2021-12-03,,,,,San Francisco,CA,West,Indianapolis,IN,Central,RT-0164,71,WH-008,Houston,TX,FedEx,Express,Medical Supplies,410.33,9980.69,212.96,Government,CUST-01758,Clear,Medium
SHP-2021-0424665,2021-10-30,2021-11-04,,,,,Baltimore,MD,East,Newark,NJ,East,RT-0094,1400,WH-007,Philadelphia,PA,USPS,Ground,Automotive,433.88,14307.84,81.59,B2C,CUST-01559,Clear,High
SHP-2022-0129548,2022-12-16,2022-12-18,,,,,Kansas City,MO,Central,Boston,MA,East,RT-0152,1310,WH-007,Philadelphia,PA,OnTrac,Air,Furniture,397.3,1504.04,741.61,B2C,CUST-06966,Clear,Low
SHP-2023-0066988,2023-05-02,2023-05-11,,,,,Portland,OR,West,Las Vegas,NV,West,RT-0098,2534,WH-006,Seattle,WA,FedEx,Standard,Food & Beverage,446.04,4097.49,80.68,B2B,CUST-00788,Fog,Severe
SHP-2022-0158162,2022-06-25,2022-06-27,,,,,Columbus,OH,Central,Newark,NJ,East,RT-0026,2895,WH-009,Minneapolis,MN,DHL,Express,Food & Beverage,178.99,12330.69,209.39,Government,CUST-04304,Clear,Low
SHP-2023-0246204,2023-12-21,2023-12-27,,,,,Houston,TX,South,Newark,NJ,East,RT-0103,617,WH-008,Houston,TX,OnTrac,Standard,Electronics,434.1,2890.83,78.6,Government,CUST-06076,Snow,Low
SHP-2021-0392720,2021-07-12,2021-07-18,,,,,Portland,OR,West,Los Angeles,CA,West,RT-0031,2924,WH-007,Philadelphia,PA,FedEx,Standard,Electronics,397.22,13714.04,47.88,B2B,CUST-07540,Clear,Medium
SHP-2024-0390399,2024-12-20,2024-12-23,,,,,New York,NY,East,Los Angeles,CA,West,RT-0067,1192,WH-010,Phoenix,AZ,USPS,Express,Automotive,18.43,7913.24,76.27,B2B,CUST-06816,Clear,Medium
SHP-2023-0318942,2023-11-26,2023-11-28,,,,,Indianapolis,IN,Central,Las Vegas,NV,West,RT-0131,1626,WH-001,Chicago,IL,UPS,Air,Apparel,22.59,8881.87,208.92,B2C,CUST-04959,Clear,Low
SHP-2021-0163491,2021-03-19,2021-03-21,,,,,Boston,MA,East,Newark,NJ,East,RT-0134,323,WH-001,Chicago,IL,USPS,Express,Pharmaceuticals,313.96,6994.01,298.12,B2C,CUST-04633,Clear,Medium
SHP-2021-0016352,2021-12-10,2021-12-15,,,,,Hartford,CT,East,Atlanta,GA,South,RT-0063,1905,WH-003,Los Angeles,CA,FedEx,Ground,Industrial,257.58,2083.6,89.41,B2C,CUST-04755,Clear,Medium
SHP-2024-0404151,2024-10-13,2024-10-18,,,,,Houston,TX,South,Boston,MA,East,RT-0119,1833,WH-009,Minneapolis,MN,FedEx,Ground,Automotive,259.4,305.54,58.64,Government,CUST-01373,Snow,Medium
SHP-2024-0197233,2024-03-24,2024-03-29,,,,,New York,NY,East,Los Angeles,CA,West,RT-0194,944,WH-001,Chicago,IL,UPS,Ground,Furniture,230.55,10366.86,71.97,B2C,CUST-07535,Clear,High
SHP-2023-0003197,2023-04-13,2023-04-22,,,,,Charlotte,NC,South,Seattle,WA,West,RT-0129,472,WH-007,Philadelphia,PA,USPS,Standard,Pharmaceuticals,158.35,2228.54,59.13,B2B,CUST-00781,Clear,Severe
SHP-2022-0226159,2022-12-18,2022-12-22,,,,,Chicago,IL,Central,Indianapolis,IN,Central,RT-0025,2626,WH-006,Seattle,WA,FedEx,Ground,Furniture,84.71,14659.34,26.37,B2C,CUST-07673,Clear,Medium
SHP-2023-0288224,2023-08-26,2023-09-01,,,,,Nashville,TN,South,Philadelphia,PA,East,RT-0187,886,WH-004,New York,NY,UPS,Ground,Furniture,32.11,1947.54,53.11,B2B,CUST-01768,Clear,Low
SHP-2022-0324375,2022-11-29,2022-12-06,,,,,Minneapolis,MN,Central,Charlotte,NC,South,RT-0033,1960,WH-002,Dallas,TX,FedEx,Standard,Electronics,461.25,5937.09,66.03,B2C,CUST-05256,,High
SHP-2021-0176699,2021-09-15,2021-09-20,,,,,New York,NY,East,Dallas,TX,South,RT-0040,415,WH-006,Seattle,WA,USPS,Ground,Pharmaceuticals,51.44,12398.6,27.47,Government,CUST-05171,Rain,Low
SHP-2021-0166881,2021-03-21,2021-03-26,,,,,Philadelphia,PA,East,Atlanta,GA,South,RT-0146,382,WH-001,Chicago,IL,USPS,Ground,Apparel,4.54,8624.69,50.76,B2B,CUST-00388,Clear,Medium
SHP-2021-0181457,2021-07-09,2021-07-14,,,,,Houston,TX,South,Columbus,OH,Central,RT-0151,2498,WH-007,Philadelphia,PA,UPS,Ground,Pharmaceuticals,326.45,8852.17,56.46,Government,CUST-00465,Clear,Medium
SHP-2022-0387941,2022-11-22,2022-11-25,,,,,Kansas City,MO,Central,Los Angeles,CA,West,RT-0107,2775,WH-002,Dallas,TX,FedEx,Express,Industrial,307.82,4979.73,115.72,B2C,CUST-03597,Clear,
SHP-2021-0334091,2021-11-17,2021-11-19,,,,,San Francisco,CA,West,Phoenix,AZ,West,RT-0143,2975,WH-004,New York,NY,FedEx,Express,Automotive,245.61,4959.36,201.6,B2B,CUST-04535,Clear,High
SHP-2024-0238763,2024-05-08,2024-05-10,,,,,Seattle,WA,West,Phoenix,AZ,West,RT-0113,2019,WH-008,Houston,TX,UPS,Air,Furniture,55.64,1293.83,148.93,B2B,CUST-03331,Rain,Severe
SHP-2022-0252357,2022-04-10,2022-04-12,,,,,Dallas,TX,South,Minneapolis,MN,Central,RT-0087,1672,WH-010,Phoenix,AZ,USPS,Express,Apparel,147.47,7659.37,198.57,B2B,CUST-03872,Rain,Medium
SHP-2023-0120275,2023-07-17,2023-07-19,,,,,Minneapolis,MN,Central,Atlanta,GA,South,RT-0080,1847,WH-006,Seattle,WA,UPS,Air,Medical Supplies,391.53,3729.21,517.62,B2C,CUST-07357,Rain,High
SHP-2023-0445438,2023-02-13,2023-02-18,,,,,Las Vegas,NV,West,Atlanta,GA,South,RT-0054,1183,WH-001,Chicago,IL,FedEx,Ground,Furniture,163.36,3223.0,52.55,B2C,CUST-04511,Clear,Low
SHP-2024-0166099,2024-06-04,2024-06-10,,,,,Kansas City,MO,Central,Phoenix,AZ,West,RT-0141,2867,WH-001,Chicago,IL,FedEx,Ground,Industrial,464.17,12232.31,86.93,B2C,CUST-03624,Fog,Medium
SHP-2022-0267697,2022-02-26,2022-03-01,,,,,Miami,FL,South,Dallas,TX,South,RT-0179,1937,WH-003,Los Angeles,CA,FedEx,Express,Electronics,351.56,11522.14,148.27,B2C,CUST-04321,Clear,Medium
SHP-2022-0150956,2022-02-16,2022-02-23,,,,,Columbus,OH,Central,Atlanta,GA,South,RT-0095,1491,WH-010,Phoenix,AZ,UPS,Ground,Medical Supplies,63.92,6686.74,54.38,B2C,CUST-05773,Clear,High
SHP-2021-0187498,2021-01-08,2021-01-10,,,,,Phoenix,AZ,West,Houston,TX,South,RT-0149,2495,WH-009,Minneapolis,MN,FedEx,Express,Industrial,467.57,5560.24,398.62,B2B,CUST-01614,Storm,High
SHP-2021-0395072,2021-04-30,2021-05-04,,,,,Portland,OR,West,Dallas,TX,South,RT-0078,2374,WH-010,Phoenix,AZ,UPS,Ground,Food & Beverage,492.26,6150.65,175.09,B2C,CUST-07598,Clear,Low
SHP-2022-0274324,2022-05-09,2022-05-12,,,,,Hartford,CT,East,Minneapolis,MN,Central,RT-0152,1830,WH-007,Philadelphia,PA,UPS,Express,Apparel,93.72,3061.93,155.45,Government,CUST-02081,Fog,Medium
SHP-2022-0078530,2022-05-06,2022-05-11,,,,,Miami,FL,South,Atlanta,GA,South,RT-0120,731,WH-009,Minneapolis,MN,UPS,Ground,Electronics,399.11,3229.19,93.21,B2B,CUST-01948,Clear,High
SHP-2023-0207630,2023-02-12,2023-02-18,,,,,Los Angeles,CA,West,Kansas City,MO,Central,RT-0008,2655,WH-001,Chicago,IL,UPS,Ground,Electronics,456.26,13216.74,155.69,B2B,CUST-03148,Clear,High
SHP-2022-0440115,2022-05-08,2022-05-11,,,,,Indianapolis,IN,Central,Indianapolis,IN,Central,RT-0057,1701,WH-007,Philadelphia,PA,UPS,Express,Automotive,497.42,13703.02,176.74,B2C,CUST-07831,Clear,High
SHP-2022-0303824,2022-12-03,2022-12-07,,,,,Miami,FL,South,Portland,OR,West,RT-0038,238,WH-004,New York,NY,UPS,Ground,Electronics,111.11,14383.04,34.62,B2C,CUST-04260,Rain,High
SHP-2023-0284115,2023-05-28,2023-05-30,,,,,New York,NY,East,Newark,NJ,East,RT-0157,2691,WH-002,Dallas,TX,USPS,Express,Electronics,92.72,14362.24,89.82,B2C,CUST-04302,Clear,Medium
SHP-2022-0046356,2022-02-16,2022-02-17,,,,,Phoenix,AZ,West,Nashville,TN,South,RT-0035,2147,WH-001,Chicago,IL,OnTrac,Air,Medical Supplies,139.23,6965.34,347.62,B2C,CUST-03635,Clear,Medium
SHP-2023-0144933,2023-08-23,2023-08-26,,,,,Newark,NJ,East,Los Angeles,CA,West,RT-0080,2288,WH-006,Seattle,WA,UPS,Express,Furniture,111.78,4612.17,127.1,B2B,CUST-04099,Rain,Medium
SHP-2021-0195225,2021-05-26,2021-06-02,,,,,Seattle,WA,West,Columbus,OH,Central,RT-0123,1568,WH-004,New York,NY,FedEx,Standard,Industrial,97.0,6629.53,29.14,B2B,CUST-02360,Clear,High
SHP-2022-0044953,2022-04-26,2022-05-02,,,,,Houston,TX,South,Boston,MA,East,RT-0063,688,WH-006,Seattle,WA,UPS,Ground,Furniture,49.37,14877.89,50.93,B2C,CUST-00724,Clear,Low
SHP-2021-0427984,2021-02-01,2021-02-08,,,,,Charlotte,NC,South,Newark,NJ,East,RT-0199,2663,WH-002,Dallas,TX,FedEx,Ground,Industrial,152.93,5150.15,55.61,B2C,CUST-03954,Clear,High
SHP-2022-0228294,2022-05-28,2022-06-02,,,,,Detroit,MI,Central,New York,NY,East,RT-0002,1519,WH-005,Atlanta,GA,UPS,Ground,Medical Supplies,155.27,7359.65,76.58,B2C,CUST-04554,Rain,Low
SHP-2021-0084614,2021-11-25,2021-12-01,,,,,Boston,MA,East,Indianapolis,IN,Central,RT-0076,1059,WH-003,Los Angeles,CA,UPS,Ground,Pharmaceuticals,303.39,6736.51,62.98,B2C,CUST-00059,Fog,High
SHP-2023-0035039,2023-03-20,2023-03-25,,,,,Chicago,IL,Central,Baltimore,MD,East,RT-0002,1356,WH-004,New York,NY,OnTrac,Standard,Electronics,372.8,14642.71,44.33,Government,CUST-06942,Clear,Severe
SHP-2022-0424493,2022-09-13,2022-09-14,,,,,Newark,NJ,East,San Francisco,CA,West,RT-0112,946,WH-007,Philadelphia,PA,UPS,Air,Electronics,315.69,12423.56,394.02,B2B,CUST-02835,Fog,Medium
SHP-2021-0150309,2021-01-05,2021-01-12,,,,,Detroit,MI,Central,Miami,FL,South,RT-0028,1935,WH-010,Phoenix,AZ,DHL,Ground,Electronics,133.88,8111.2,66.75,B2B,CUST-04679,Rain,Low
SHP-2023-0116197,2023-08-11,2023-08-21,,,,,New York,NY,East,Boston,MA,East,RT-0094,2191,WH-004,New York,NY,DHL,Standard,Electronics,278.41,4955.79,51.56,Government,CUST-04800,Fog,Low
SHP-2022-0080543,2022-06-03,2022-06-08,,,,,Hartford,CT,East,Seattle,WA,West,RT-0085,2741,WH-001,Chicago,IL,DHL,Ground,Industrial,325.54,6649.22,57.55,B2B,CUST-07346,Rain,Low
SHP-2023-0096846,2023-04-20,2023-04-22,,,,,Chicago,IL,Central,Hartford,CT,East,RT-0175,1247,WH-007,Philadelphia,PA,FedEx,Air,Furniture,228.04,968.13,321.57,B2B,CUST-01179,Fog,Low
SHP-2024-0205676,2024-10-17,2024-10-27,,,,,Philadelphia,PA,East,Chicago,IL,Central,RT-0166,2813,WH-005,Atlanta,GA,FedEx,Standard,Food & Beverage,86.83,3144.09,40.43,B2C,CUST-04789,Fog,Medium
SHP-2023-0176804,2023-01-23,2023-01-28,,,,,Newark,NJ,East,Kansas City,MO,Central,RT-0128,370,WH-001,Chicago,IL,USPS,Ground,Electronics,454.67,7730.7,104.95,B2C,CUST-00304,Clear,High
SHP-2023-0427133,2023-07-26,2023-07-31,,,,,Chicago,IL,Central,Los Angeles,CA,West,RT-0039,1793,WH-010,Phoenix,AZ,UPS,Ground,Electronics,239.24,344.14,63.12,B2B,CUST-06791,Clear,Low
SHP-2023-0133594,2023-12-03,2023-12-04,,,,,New York,NY,East,Indianapolis,IN,Central,RT-0195,809,WH-006,Seattle,WA,FedEx,Air,Furniture,436.15,12709.57,578.75,B2B,CUST-04304,Clear,Medium
SHP-2024-0258256,2024-04-17,2024-04-19,,,,,Phoenix,AZ,West,Indianapolis,IN,Central,RT-0091,1076,WH-005,Atlanta,GA,UPS,Express,Pharmaceuticals,446.9,11688.94,268.19,B2B,CUST-01717,Rain,
SHP-2024-0100417,2024-04-28,2024-05-04,,,,,Philadelphia,PA,East,Las Vegas,NV,West,RT-0160,1236,WH-003,Los Angeles,CA,UPS,Standard,Food & Beverage,141.34,7673.94,27.04,B2B,CUST-04492,Clear,Medium
SHP-2023-0221025,2023-07-17,2023-07-22,,,,,Phoenix,AZ,West,Nashville,TN,South,RT-0062,1965,WH-002,Dallas,TX,UPS,Ground,Industrial,22.99,5798.51,20.63,B2C,CUST-00375,Storm,Severe
SHP-2021-0071828,2021-09-24,2021-10-02,,,,,Nashville,TN,South,Newark,NJ,East,RT-0040,579,WH-007,Philadelphia,PA,USPS,Standard,Furniture,443.3,9084.41,65.7,B2C,CUST-03075,Fog,Medium
SHP-2022-0072158,2022-03-19,2022-03-25,,,,,New York,NY,East,Houston,TX,South,RT-0097,1005,WH-008,Houston,TX,DHL,Ground,Food & Beverage,436.15,6315.34,85.98,Government,CUST-00096,Fog,Medium
SHP-2021-0180594,2021-10-16,2021-10-24,,,,,Miami,FL,South,Los Angeles,CA,West,RT-0056,2724,WH-002,Dallas,TX,FedEx,Standard,Pharmaceuticals,107.39,3315.89,17.28,B2B,CUST-03229,Snow,High
SHP-2024-0045235,2024-08-25,2024-08-28,,,,,Baltimore,MD,East,Houston,TX,South,RT-0160,146,WH-008,Houston,TX,FedEx,Express,Food & Beverage,455.07,1568.17,301.02,B2B,CUST-05279,Rain,Low
SHP-2023-0443952,2023-03-13,2023-03-15,,,,,Baltimore,MD,East,Dallas,TX,South,RT-0186,2618,WH-009,Minneapolis,MN,USPS,Air,Electronics,82.43,11555.27,139.89,B2B,CUST-07966,Snow,Medium
SHP-2023-0222333,2023-10-05,2023-10-06,,,,,Baltimore,MD,East,Hartford,CT,East,RT-0044,2916,WH-002,Dallas,TX,DHL,Air,Electronics,46.2,2972.27,159.7,B2B,CUST-07556,Clear,Severe
SHP-2024-0140220,2024-01-09,2024-01-14,,,,,Columbus,OH,Central,Hartford,CT,East,RT-0060,2665,WH-004,New York,NY,OnTrac,Ground,Electronics,422.7,11493.09,147.0,B2C,CUST-07443,Rain,
SHP-2022-0238219,2022-10-01,2022-10-07,,,,,Portland,OR,West,Kansas City,MO,Central,RT-0061,850,WH-010,Phoenix,AZ,UPS,Ground,Automotive,422.23,13905.54,59.23,B2B,CUST-01961,Fog,Medium
SHP-2021-0163688,2021-12-15,2021-12-16,,,,,Detroit,MI,Central,Boston,MA,East,RT-0089,1133,WH-004,New York,NY,UPS,Air,Electronics,157.21,12363.96,312.48,B2B,CUST-00284,Clear,Medium
SHP-2022-0028716,2022-06-16,2022-06-22,,,,,Charlotte,NC,South,Boston,MA,East,RT-0126,2680,WH-003,Los Angeles,CA,DHL,Ground,Furniture,493.61,7090.78,55.24,Government,CUST-03483,Snow,Low
SHP-2023-0087170,2023-11-26,2023-11-29,,,,,Houston,TX,South,Dallas,TX,South,RT-0169,276,WH-005,Atlanta,GA,UPS,Express,Apparel,12.66,11003.04,82.17,B2C,CUST-00949,Clear,Medium
SHP-2021-0210734,2021-08-28,2021-09-06,,,,,Portland,OR,West,Portland,OR,West,RT-0070,2039,WH-008,Houston,TX,DHL,Standard,Automotive,384.01,7772.72,83.9,B2B,CUST-01196,Clear,Medium
SHP-2023-0327764,2023-10-08,2023-10-10,,,,,Seattle,WA,West,Las Vegas,NV,West,RT-0164,366,WH-005,Atlanta,GA,USPS,Express,Automotive,100.04,5666.47,72.69,B2B,CUST-05282,Clear,
SHP-2021-0415701,2021-01-19,2021-01-25,,,,,Detroit,MI,Central,Boston,MA,East,RT-0061,286,WH-005,Atlanta,GA,UPS,Ground,Pharmaceuticals,305.93,3101.19,120.97,B2B,CUST-05689,Rain,Medium
SHP-2024-0038997,2024-06-03,2024-06-13,,,,,Indianapolis,IN,Central,New York,NY,East,RT-0045,2532,WH-001,Chicago,IL,UPS,Standard,Pharmaceuticals,266.99,10017.84,59.11,B2C,CUST-03675,Clear,Low
SHP-2021-0064041,2021-02-28,2021-03-03,,,,,Baltimore,MD,East,Hartford,CT,East,RT-0079,358,WH-004,New York,NY,UPS,Express,Electronics,73.36,7159.91,106.48,Government,CUST-07673,Clear,Low
SHP-2024-0082411,2024-01-13,2024-01-16,,,,,New York,NY,East,Chicago,IL,Central,RT-0013,2488,WH-004,New York,NY,UPS,Express,Furniture,81.82,13220.57,100.97,B2B,CUST-00103,Fog,Medium
SHP-2022-0049741,2022-11-20,2022-11-26,,,,,San Francisco,CA,West,Detroit,MI,Central,RT-0182,2020,WH-010,Phoenix,AZ,OnTrac,Ground,Furniture,36.08,711.08,18.99,B2C,CUST-07889,Clear,Low
SHP-2023-0247313,2023-11-08,2023-11-11,,,,,Dallas,TX,South,Hartford,CT,East,RT-0188,1494,WH-007,Philadelphia,PA,UPS,Express,Apparel,497.86,11354.66,350.85,B2C,CUST-06090,Clear,Medium
SHP-2024-0053306,2024-05-06,2024-05-13,,,,,Baltimore,MD,East,Portland,OR,West,RT-0043,1947,WH-006,Seattle,WA,FedEx,Ground,Food & Beverage,420.58,2014.91,64.72,B2C,CUST-03071,,Medium
SHP-2022-0090092,2022-02-07,2022-02-09,,,,,Chicago,IL,Central,Columbus,OH,Central,RT-0027,1055,WH-005,Atlanta,GA,UPS,Express,Automotive,104.78,9198.68,151.85,Government,CUST-03645,Snow,High
SHP-2021-0061889,2021-06-29,2021-07-01,,,,,San Francisco,CA,West,Portland,OR,West,RT-0173,458,WH-001,Chicago,IL,UPS,Express,Electronics,116.83,13599.97,182.21,B2B,CUST-05944,Clear,Low
SHP-2021-0189914,2021-08-29,2021-09-05,,,,,Chicago,IL,Central,Chicago,IL,Central,RT-0200,1099,WH-008,Houston,TX,DHL,Ground,Industrial,400.7,848.12,120.01,B2C,CUST-03327,Clear,High
SHP-2024-0002685,2024-11-23,2024-11-25,,,,,New York,NY,East,Columbus,OH,Central,RT-0176,340,WH-005,Atlanta,GA,UPS,Air,Apparel,66.36,5316.92,277.79,B2C,CUST-01088,Clear,Medium
SHP-2021-0084623,2021-01-03,2021-01-10,,,,,Chicago,IL,Central,Columbus,OH,Central,RT-0078,1428,WH-010,Phoenix,AZ,USPS,Ground,Furniture,381.7,13559.72,142.42,B2B,CUST-01296,Clear,
SHP-2021-0361470,2021-01-02,2021-01-07,,,,,Baltimore,MD,East,Las Vegas,NV,West,RT-0197,1879,WH-005,Atlanta,GA,FedEx,Ground,Industrial,322.75,3354.34,81.43,B2B,CUST-01281,Rain,Severe
SHP-2022-0389330,2022-06-23,2022-07-03,,,,,Kansas City,MO,Central,Nashville,TN,South,RT-0172,663,WH-003,Los Angeles,CA,DHL,Standard,Furniture,426.73,5712.92,122.3,B2C,CUST-05897,Fog,Severe
SHP-2023-0326925,2023-10-22,2023-10-29,,,,,Minneapolis,MN,Central,Indianapolis,IN,Central,RT-0184,1386,WH-004,New York,NY,UPS,Ground,Pharmaceuticals,64.91,8102.73,39.28,B2B,CUST-05484,Clear,High
SHP-2022-0396789,2022-10-13,2022-10-19,,,,,Detroit,MI,Central,Detroit,MI,Central,RT-0149,2829,WH-010,Phoenix,AZ,OnTrac,Ground,Automotive,87.24,98.72,56.02,B2C,CUST-07693,Rain,Medium
SHP-2022-0223237,2022-09-03,2022-09-05,,,,,Newark,NJ,East,Hartford,CT,East,RT-0165,540,WH-006,Seattle,WA,UPS,Express,Food & Beverage,372.02,11610.34,330.54,B2B,CUST-03939,Rain,Medium
SHP-2023-0041122,2023-09-22,2023-09-24,,,,,Newark,NJ,East,Seattle,WA,West,RT-0186,1963,WH-008,Houston,TX,UPS,Express,Medical Supplies,334.13,13820.95,170.33,B2C,CUST-01229,Rain,Severe
SHP-2023-0167889,2023-08-14,2023-08-18,,,,,Portland,OR,West,Dallas,TX,South,RT-0110,1918,WH-001,Chicago,IL,USPS,Ground,Apparel,315.93,13280.28,116.59,B2C,CUST-01247,Rain,High
SHP-2021-0369020,2021-02-19,2021-02-25,,,,,Phoenix,AZ,West,Las Vegas,NV,West,RT-0129,221,WH-005,Atlanta,GA,UPS,Ground,Electronics,319.61,1794.61,84.57,B2B,CUST-02795,Clear,Medium
SHP-2021-0111900,2021-03-11,2021-03-13,,,,,Boston,MA,East,Dallas,TX,South,RT-0175,630,WH-007,Philadelphia,PA,USPS,Air,Industrial,169.42,13800.28,181.18,B2C,CUST-05138,,Medium
SHP-2024-0051330,2024-12-30,2025-01-01,,,,,Seattle,WA,West,Portland,OR,West,RT-0192,269,WH-008,Houston,TX,DHL,Air,Furniture,31.23,13809.82,209.35,B2B,CUST-01837,Clear,Low
SHP-2021-0173338,2021-12-20,2021-12-25,,,,,Detroit,MI,Central,Baltimore,MD,East,RT-0057,1362,WH-009,Minneapolis,MN,DHL,Ground,Food & Beverage,278.08,127.8,76.23,B2C,CUST-03536,Snow,Medium
SHP-2021-0246878,2021-11-11,2021-11-18,,,,,Nashville,TN,South,Columbus,OH,Central,RT-0004,2150,WH-009,Minneapolis,MN,FedEx,Ground,Automotive,290.83,10242.48,114.56,B2C,CUST-07984,Rain,Low
SHP-2022-0335763,2022-06-06,2022-06-13,,,,,New York,NY,East,Seattle,WA,West,RT-0079,2674,WH-005,Atlanta,GA,UPS,Ground,Electronics,337.99,9110.47,75.25,B2B,CUST-07015,Clear,Low
SHP-2022-0285194,2022-03-15,2022-03-21,,,,,New York,NY,East,Chicago,IL,Central,RT-0105,2707,WH-010,Phoenix,AZ,USPS,Standard,Industrial,344.77,4376.52,90.21,B2B,CUST-03783,Rain,Low
SHP-2021-0152884,2021-09-15,2021-09-17,,,,,Phoenix,AZ,West,Nashville,TN,South,RT-0164,1445,WH-001,Chicago,IL,UPS,Air,Automotive,378.68,13422.7,696.47,B2B,CUST-06454,Rain,Severe
SHP-2021-0167591,2021-07-29,2021-07-31,,,,,Columbus,OH,Central,Phoenix,AZ,West,RT-0098,350,WH-010,Phoenix,AZ,USPS,Express,Electronics,100.54,14026.88,112.35,B2C,CUST-00155,Clear,Low
SHP-2024-0209831,2024-06-18,2024-06-25,,,,,Charlotte,NC,South,Portland,OR,West,RT-0115,1326,WH-005,Atlanta,GA,DHL,Ground,Food & Beverage,498.13,9275.91,72.18,B2C,CUST-04421,Snow,Low
SHP-2024-0055096,2024-11-22,2024-11-28,,,,,Boston,MA,East,Charlotte,NC,South,RT-0092,2679,WH-004,New York,NY,OnTrac,Ground,Food & Beverage,265.95,5977.53,66.72,B2B,CUST-04435,Fog,Medium
